name,isMunicipality,architecturalTownPlan,accountancyBusinessAdmin,education,engineeringMathematics,fineAppliedArts,socialScienceHumanities,informationTech,lawJurisprudence,massCommunicationDocu,medicalAllied,naturalScience,serviceTrades,higherEducationOthers,agriForestFishVetMed,homeEconomicsHE,maritime,religionTheology,tradeCraftIndustrial,contactCenterServices,animationVisualGraphic,bookKeeping,compHardwareSysServicing,softwareDevProgramming,medicalTranscriptCodeBill,computerSecretarial,accountancyBusinessManagment,humanitiesSocialSciences,scienceTechEngineerMath,generalAcademic,informationCommunicationTech,industrialArts,artsDesignSports,seniorHSOthers,prebaccalaureateMaritime,agriFishery,homeEconomicsSrHs,tvlMaritime,coes,cods,higherEducationInst,technicalVocationInst,schoolsOfferingSrHsInst,occupiedVacant,unoccupied,workInProgress,telcoInfra,internetBandwidth,powerSupply,powerConsumption,transportationAccess,transpoByAir,transpoBySea,transpoByLand,hotelAvailability,hospitalBeds,recreationalTourist,minimumWageNonAgri,monthlyOfficeSpace,gradeA,gradeB,gradeC,monthlyPowerRates,pezaITParksCenters,disasterPreparedness,averageCrimeEfficiency,openInnovation,numberOfStartups,innovationPolicy,numberOfUnicorns,provinceTag,backgroundColor,isCity,province,graduates,officeRealEstate
Bulan,TRUE,0,74,127,0,0,0,94,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,167,71,56,291,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,931,0
Castilla,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,16,33,242,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,406,0
Bulusan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,10,124,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,181,0
Casiguran,TRUE,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,38,104,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,208,0
Barcelona,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,59,0
Sorsogon (Capital),FALSE,77,398,481,744,0,22,295,10,7,130,0,11,95,0,0,357,0,0,0,0,0,0,0,0,0,346,71,313,752,0,0,0,0,19,0,0,0,0,0,13,0,27,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,4128,0
Donsol,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,27,19,214,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,311,0
Gubat,TRUE,0,209,81,0,0,0,54,0,0,0,0,0,59,177,0,0,0,0,0,0,0,0,0,0,0,66,53,31,243,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,973,0
Juban,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,141,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,189,0
Irosin,TRUE,0,48,144,0,0,0,64,0,0,0,0,0,71,26,0,0,0,0,0,0,0,0,0,0,0,92,18,117,206,0,0,29,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,815,0
Pilar,TRUE,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,60,0,238,0,0,27,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,472,0
Magallanes,TRUE,0,0,1,0,0,0,34,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,33,5,0,165,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,279,0
Matnog,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,10,27,130,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,231,0
Prieto Diaz,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,65,0
Santa Magdalena,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,0,0,0,0,0,0,0,TRUE,53.27,0,0,0,0,sorsogon,#F47B50,TRUE,SORSOGON,70,0
Maasin (Capital),FALSE,0,538,118,57,0,28,158,5,0,17,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,327,229,374,67,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,TRUE,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,TRUE,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,2076,0
Bontoc,TRUE,0,0,0,0,0,0,1,0,0,0,11,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,213,0
Anahawan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,37,0
Hinundayan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,37,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,82,0
Libagon,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,29,0
Liloan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,211,0
Limasawa,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,58,0
Hinunangan,TRUE,0,37,46,0,0,0,33,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,24,0,22,123,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,TRUE,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,297,0
Macrohon,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,91,0
Malitbog,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,30,0
Padre Burgos,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,25,0
Saint Bernard,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,68,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,124,0
Pintuyan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,30,0
San Francisco,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,33,0
San Juan (Cabalian),TRUE,0,93,97,57,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,10,12,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,356,0
San Ricardo,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,50,0
Silago,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,42,0
Sogod,TRUE,0,169,164,417,0,0,160,0,0,0,0,100,107,7,0,0,0,0,0,0,0,0,0,0,0,63,116,184,212,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,1699,0
Tomas Oppus,TRUE,0,76,216,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,31,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,285,0,0,0,0,0,0,TRUE,56.18,0,0,0,0,southern-leyte,#0071BC,TRUE,SOUTHERN LEYTE,394,0
Columbio,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,295,0,0,0,0,0,0,TRUE,45.02,0,0,0,0,sultan-kudarat,#A381BD,TRUE,SULTAN KUDARAT,53,0
Bagumbayan,TRUE,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,0,0,0,0,0,0,0,0,0,0,1,20,5,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,295,0,0,0,0,0,0,TRUE,45.02,0,0,0,0,sultan-kudarat,#A381BD,TRUE,SULTAN KUDARAT,177,0
Tacurong,FALSE,0,492,859,5,0,99,111,17,0,90,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,324,381,336,258,0,0,0,0,0,0,0,0,0,0,9,20,13,0,0,0,TRUE,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,295,0,0,0,0,0,0,TRUE,45.02,0,0,0,0,sultan-kudarat,#A381BD,TRUE,SULTAN KUDARAT,3044,0
Isulan (Capital),TRUE,0,7,10,142,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,98,64,332,0,0,0,0,0,0,0,0,0,0,3,20,6,0,0,0,TRUE,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,295,0,0,0,0,0,0,TRUE,45.02,0,0,0,0,sultan-kudarat,#A381BD,TRUE,SULTAN KUDARAT,1098,0
Kalamansig,TRUE,0,0,61,0,0,0,153,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,104,0,34,0,0,0,0,0,0,0,0,0,0,1,20,3,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,295,0,0,0,0,0,0,TRUE,45.02,0,0,0,0,sultan-kudarat,#A381BD,TRUE,SULTAN KUDARAT,362,0
Lambayong (Mariano Marcos),TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,295,0,0,0,0,0,0,TRUE,45.02,0,0,0,0,sultan-kudarat,#A381BD,TRUE,SULTAN KUDARAT,114,0
Lebak,TRUE,0,16,43,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,160,91,110,0,0,31,0,0,0,0,0,0,0,3,20,8,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,295,0,0,0,0,0,0,TRUE,45.02,0,0,0,0,sultan-kudarat,#A381BD,TRUE,SULTAN KUDARAT,545,0
Lutayan,TRUE,0,0,23,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,31,0,33,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,295,0,0,0,0,0,0,TRUE,45.02,0,0,0,0,sultan-kudarat,#A381BD,TRUE,SULTAN KUDARAT,235,0
Palimbang,TRUE,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,79,0,0,0,0,0,0,0,0,0,0,1,20,4,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,295,0,0,0,0,0,0,TRUE,45.02,0,0,0,0,sultan-kudarat,#A381BD,TRUE,SULTAN KUDARAT,234,0
Esperanza,TRUE,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,388,111,72,0,0,23,0,0,0,0,0,0,0,2,20,6,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,295,0,0,0,0,0,0,TRUE,45.02,0,0,0,0,sultan-kudarat,#A381BD,TRUE,SULTAN KUDARAT,692,0
President Quirino,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,295,0,0,0,0,0,0,TRUE,45.02,0,0,0,0,sultan-kudarat,#A381BD,TRUE,SULTAN KUDARAT,164,0
Sen. Ninoy Aquino,TRUE,0,0,85,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,56,0,0,0,0,0,0,0,0,0,0,3,20,6,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,295,0,0,0,0,0,0,TRUE,45.02,0,0,0,0,sultan-kudarat,#A381BD,TRUE,SULTAN KUDARAT,211,0
Hadji Panglima Tahil (Marunggas),TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,5,0
Lugus,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,26,0
Indanan,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,172,0
Luuk,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,72,0
Jolo (Capital),TRUE,0,598,603,152,0,204,346,0,0,216,22,0,79,101,0,0,0,0,0,0,0,0,0,0,0,304,121,760,699,0,0,31,0,0,0,0,0,0,0,6,0,7,0,0,0,TRUE,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,4236,0
Maimbung,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,46,0,106,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,203,0
Kalingalan Caluang,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,39,0
Old Panamao,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,48,0
Omar,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,32,0
Pandami,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,80,0
Pangutaran,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,30,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,205,0
Panglima Estino (New Panamao),TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,42,0
Parang,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,126,0
Pata,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,12,0
Patikul,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,76,0
Siasi,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,207,0
Talipao,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,91,0
Tapul,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,0,0,0,None,TRUE,None,None,None,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,0,0
Banguingui (Tongkil),TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,265,0,0,0,0,0,0,TRUE,39.49,0,0,0,0,sulu,#9E005D,TRUE,SULU,27,0
